0400,海外,0,かいがい
0400,漢字,1,かんじ
0400,特別,0,とくべつ
0400,理由,0,りゆう
0400,生徒,0,せいと
0400,生活,0,せいかつ
0400,用意,0,ようい
0400,男子,1,だんし
0400,皆さん,1,みなさん
0400,目的,0,もくてき
0400,神様,0,かみさま
0400,神社,0,じんじゃ
0400,立つ,1,たつ
0400,答え,1,こたえ
0400,紅茶,0,こうちゃ
0400,結婚,0,けっこん
0400,給料,0,きゅうりょう
0400,練習,0,れんしゅう
0400,美術館,0,びじゅつかん
0400,肉,1,にく
0400,船,1,ふね
0400,荷物,1,にもつ
0400,落とす,0,おとす
0400,要注意,0,ようちゅうい
0400,計画,0,けいかく
0400,試合,0,しあい
0400,試験,0,しけん
0400,説明,0,せつめい
0400,読書,0,どくしょ
0400,誰,1,だれ
0400,買う,1,かう
0400,赤い,1,あかい
0400,足,1,あし
0400,踏む,0,ふむ
0400,車,1,くるま
0400,遅い,0,おそい
0400,運動,0,うんどう
0400,野菜,0,やさい
0400,間に合う,0,まにあう
0400,関係,0,かんけい
0400,離れる,0,はなれる
0400,難しい,1,むずかしい
0400,青,1,あお
0400,静か,0,しずか
0400,靴,0,くつ
0400,魚,1,さかな
0400,鳥,1,とり
0500,一度,1,いちど
0500,一緒,1,いっしょ
0500,上がる,1,あがる
0500,下さる,1,くださる
0500,中学校,1,ちゅうがっこう
0500,予約,0,よやく
0500,人口,1,じんこう
0500,人物,0,じんぶつ
0500,以前,0,いぜん
0500,会う,1,あう
0500,会場,0,かいじょう
0500,会話,1,かいわ
0500,会議,0,かいぎ
0500,作業,0,さぎょう
0500,保険,0,ほけん
0500,先生,1,せんせい
0500,免許,0,めんきょ
0500,入院,0,にゅういん
0500,分かる,1,わかる
0500,分野,0,ぶんや
0500,医者,1,いしゃ
0500,十分,0,じゅうぶん
0500,卒業,0,そつぎょう
0500,危険,0,きけん
0500,原因,0,げんいん
0500,反対,0,はんたい
0500,同時,0,どうじ
0500,国家,0,こっか
0500,地下,0,ちか
0500,場合,0,ばあい
0500,増える,0,ふえる
0500,壊れる,0,こわれる
0500,声,1,こえ
0500,大事,0,だいじ
0500,大会,0,たいかい
0500,大学生,1,だいがくせい
0500,女性,1,じょせい
